2025-04-06 19:37:57 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 

2025-04-07 03:08:59 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Phishing Attempt 
2025-04-07 03:09:01 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:04 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: SQL Injection 
2025-04-07 03:09:06 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:10 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Data Exfiltration 
2025-04-07 03:09:19 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Unpatched Vulnerability 
2025-04-07 03:09:22 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:09:26 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:28 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-04-07 03:09:30 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: SQL Injection 
2025-04-07 03:09:34 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Ransomware Detected 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 

2025-04-07 03:09:06 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:10 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:14 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Data Exfiltration 
2025-04-07 03:09:19 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Unpatched Vulnerability 
2025-04-07 03:09:22 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:09:26 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:28 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-04-07 03:09:30 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: SQL Injection 
2025-04-07 03:09:34 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Ransomware Detected 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 

2025-04-07 03:09:19 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Unpatched Vulnerability 
2025-04-07 03:09:22 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:09:26 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:28 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-04-07 03:09:30 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: SQL Injection 
2025-04-07 03:09:34 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Ransomware Detected 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 

2025-04-07 03:09:26 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:28 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Exploit Attempt 
2025-04-07 03:09:30 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: SQL Injection 
2025-04-07 03:09:34 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Ransomware Detected 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 

2025-04-07 03:09:34 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Ransomware Detected 
2025-04-07 03:09:39 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Insider Threat 
2025-04-07 03:09:42 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 

2025-04-07 03:09:44 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: SQL Injection 
2025-04-07 03:09:46 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Suspicious Network Activity 
2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 

2025-04-07 03:09:50 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Unauthorized Access Attempt 
2025-04-07 03:09:53 | AUTHENTICATION | User: guest | IP: 185.199.108.153 | Method: Anomalous Login Location 
2025-04-07 03:09:55 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-04-07 03:09:58 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 

2025-04-07 03:10:01 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Brute Force Attack 
2025-04-07 03:10:04 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Unpatched Vulnerability 
2025-04-07 03:10:07 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Suspicious File Upload 
2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 

2025-04-07 03:10:12 | AUTHENTICATION | User: admin | IP: 10.0.0.3 | Method: Unpatched Vulnerability 
2025-04-07 03:10:15 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-04-07 03:10:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Insider Threat 
2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 

2025-04-07 03:10:25 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: DDoS Attack 
2025-04-07 03:10:30 | AUTHENTICATION | User: devops | IP: 8.8.4.4 | Method: Privilege Escalation 
2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 

2025-04-07 03:10:32 | AUTHENTICATION | User: support | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 03:10:34 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Ransomware Detected 
2025-04-07 22:35:57 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: DDoS Attack 
2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 

2025-04-07 22:35:59 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:02 | AUTHENTICATION | User: support | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:06 | AUTHENTICATION | User: user1 | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-04-07 22:36:11 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 

2025-04-07 22:36:16 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Cross-Site Scripting (XSS) 
2025-04-07 22:36:20 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
